exp_id,course_name,question_id,accuracy_per_predict,predict_type,student_id
1,birth,5,1.0,type_2_ind_course_confidence,0
1,birth,5,1.0,type_3_ind_course_confidence_pretest,0
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,6,0.0,type_1_only_course,0
1,birth,6,0.0,type_2_course_confidence,0
1,birth,6,1.0,type_3_course_confidence_pretest,0
1,birth,6,1.0,type_2_ind_course_confidence,0
1,birth,6,1.0,type_3_ind_course_confidence_pretest,0
1,birth,6,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,7,0.0,type_1_only_course,0
1,birth,7,1.0,type_2_course_confidence,0
1,birth,7,0.0,type_3_course_confidence_pretest,0
1,birth,7,1.0,type_2_ind_course_confidence,0
1,birth,7,1.0,type_3_ind_course_confidence_pretest,0
1,birth,7,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,8,0.0,type_1_only_course,0
1,birth,8,0.0,type_2_course_confidence,0
1,birth,8,0.0,type_3_course_confidence_pretest,0
1,birth,8,1.0,type_2_ind_course_confidence,0
1,birth,8,1.0,type_3_ind_course_confidence_pretest,0
1,birth,8,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,9,0.0,type_1_only_course,0
1,birth,9,0.0,type_2_course_confidence,0
1,birth,9,1.0,type_3_course_confidence_pretest,0
1,birth,9,1.0,type_2_ind_course_confidence,0
1,birth,9,1.0,type_3_ind_course_confidence_pretest,0
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,10,0.0,type_1_only_course,0
1,birth,10,0.0,type_2_course_confidence,0
1,birth,10,1.0,type_3_course_confidence_pretest,0
1,birth,10,1.0,type_2_ind_course_confidence,0
1,birth,10,1.0,type_3_ind_course_confidence_pretest,0
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,11,0.0,type_1_only_course,0
1,birth,11,1.0,type_2_course_confidence,0
1,birth,11,1.0,type_3_course_confidence_pretest,0
1,birth,11,1.0,type_2_ind_course_confidence,0
1,birth,11,1.0,type_3_ind_course_confidence_pretest,0
1,birth,11,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,12,0.0,type_1_only_course,0
1,birth,12,1.0,type_2_course_confidence,0
1,birth,12,1.0,type_3_course_confidence_pretest,0
1,birth,12,1.0,type_2_ind_course_confidence,0
1,birth,12,1.0,type_3_ind_course_confidence_pretest,0
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,0
1,birth,1,0.0,type_1_only_course,1
1,birth,1,0.0,type_2_course_confidence,1
1,birth,1,0.0,type_3_course_confidence_pretest,1
1,birth,1,0.0,type_2_ind_course_confidence,1
1,birth,1,0.0,type_3_ind_course_confidence_pretest,1
1,birth,1,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,2,1.0,type_1_only_course,1
1,birth,2,1.0,type_2_course_confidence,1
1,birth,2,0.0,type_3_course_confidence_pretest,1
1,birth,2,0.0,type_2_ind_course_confidence,1
1,birth,2,0.0,type_3_ind_course_confidence_pretest,1
1,birth,2,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,3,0.0,type_1_only_course,1
1,birth,3,0.0,type_2_course_confidence,1
1,birth,3,1.0,type_3_course_confidence_pretest,1
1,birth,3,1.0,type_2_ind_course_confidence,1
1,birth,3,0.0,type_3_ind_course_confidence_pretest,1
1,birth,3,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,4,0.0,type_1_only_course,1
1,birth,4,0.0,type_2_course_confidence,1
1,birth,4,0.0,type_3_course_confidence_pretest,1
1,birth,4,1.0,type_2_ind_course_confidence,1
1,birth,4,1.0,type_3_ind_course_confidence_pretest,1
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,5,0.0,type_1_only_course,1
1,birth,5,0.0,type_2_course_confidence,1
1,birth,5,0.0,type_3_course_confidence_pretest,1
1,birth,5,1.0,type_2_ind_course_confidence,1
1,birth,5,1.0,type_3_ind_course_confidence_pretest,1
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,6,0.0,type_1_only_course,1
1,birth,6,0.0,type_2_course_confidence,1
1,birth,6,1.0,type_3_course_confidence_pretest,1
1,birth,6,1.0,type_2_ind_course_confidence,1
1,birth,6,0.0,type_3_ind_course_confidence_pretest,1
1,birth,6,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,7,0.0,type_1_only_course,1
1,birth,7,1.0,type_2_course_confidence,1
1,birth,7,0.0,type_3_course_confidence_pretest,1
1,birth,7,0.0,type_2_ind_course_confidence,1
1,birth,7,0.0,type_3_ind_course_confidence_pretest,1
1,birth,7,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,8,0.0,type_1_only_course,1
1,birth,8,0.0,type_2_course_confidence,1
1,birth,8,0.0,type_3_course_confidence_pretest,1
1,birth,8,1.0,type_2_ind_course_confidence,1
1,birth,8,1.0,type_3_ind_course_confidence_pretest,1
1,birth,8,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,9,0.0,type_1_only_course,1
1,birth,9,0.0,type_2_course_confidence,1
1,birth,9,0.0,type_3_course_confidence_pretest,1
1,birth,9,1.0,type_2_ind_course_confidence,1
1,birth,9,1.0,type_3_ind_course_confidence_pretest,1
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,10,0.0,type_1_only_course,1
1,birth,10,0.0,type_2_course_confidence,1
1,birth,10,1.0,type_3_course_confidence_pretest,1
1,birth,10,1.0,type_2_ind_course_confidence,1
1,birth,10,1.0,type_3_ind_course_confidence_pretest,1
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,11,0.0,type_1_only_course,1
1,birth,11,1.0,type_2_course_confidence,1
1,birth,11,1.0,type_3_course_confidence_pretest,1
1,birth,11,1.0,type_2_ind_course_confidence,1
1,birth,11,0.0,type_3_ind_course_confidence_pretest,1
1,birth,11,0.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,12,1.0,type_1_only_course,1
1,birth,12,1.0,type_2_course_confidence,1
1,birth,12,1.0,type_3_course_confidence_pretest,1
1,birth,12,1.0,type_2_ind_course_confidence,1
1,birth,12,1.0,type_3_ind_course_confidence_pretest,1
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,1
1,birth,1,0.0,type_1_only_course,2
1,birth,1,0.0,type_2_course_confidence,2
1,birth,1,0.0,type_3_course_confidence_pretest,2
1,birth,1,0.0,type_2_ind_course_confidence,2
1,birth,1,0.0,type_3_ind_course_confidence_pretest,2
1,birth,1,0.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,2,0.0,type_1_only_course,2
1,birth,2,1.0,type_2_course_confidence,2
1,birth,2,0.0,type_3_course_confidence_pretest,2
1,birth,2,0.0,type_2_ind_course_confidence,2
1,birth,2,0.0,type_3_ind_course_confidence_pretest,2
1,birth,2,0.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,3,0.0,type_1_only_course,2
1,birth,3,0.0,type_2_course_confidence,2
1,birth,3,1.0,type_3_course_confidence_pretest,2
1,birth,3,1.0,type_2_ind_course_confidence,2
1,birth,3,0.0,type_3_ind_course_confidence_pretest,2
1,birth,3,0.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,4,0.0,type_1_only_course,2
1,birth,4,0.0,type_2_course_confidence,2
1,birth,4,0.0,type_3_course_confidence_pretest,2
1,birth,4,1.0,type_2_ind_course_confidence,2
1,birth,4,1.0,type_3_ind_course_confidence_pretest,2
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,5,0.0,type_1_only_course,2
1,birth,5,1.0,type_2_course_confidence,2
1,birth,5,0.0,type_3_course_confidence_pretest,2
1,birth,5,1.0,type_2_ind_course_confidence,2
1,birth,5,1.0,type_3_ind_course_confidence_pretest,2
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,6,0.0,type_1_only_course,2
1,birth,6,0.0,type_2_course_confidence,2
1,birth,6,1.0,type_3_course_confidence_pretest,2
1,birth,6,1.0,type_2_ind_course_confidence,2
1,birth,6,0.0,type_3_ind_course_confidence_pretest,2
1,birth,6,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,7,0.0,type_1_only_course,2
1,birth,7,1.0,type_2_course_confidence,2
1,birth,7,0.0,type_3_course_confidence_pretest,2
1,birth,7,0.0,type_2_ind_course_confidence,2
1,birth,7,1.0,type_3_ind_course_confidence_pretest,2
1,birth,7,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,8,0.0,type_1_only_course,2
1,birth,8,0.0,type_2_course_confidence,2
1,birth,8,0.0,type_3_course_confidence_pretest,2
1,birth,8,0.0,type_2_ind_course_confidence,2
1,birth,8,1.0,type_3_ind_course_confidence_pretest,2
1,birth,8,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,9,0.0,type_1_only_course,2
1,birth,9,0.0,type_2_course_confidence,2
1,birth,9,0.0,type_3_course_confidence_pretest,2
1,birth,9,1.0,type_2_ind_course_confidence,2
1,birth,9,1.0,type_3_ind_course_confidence_pretest,2
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,10,0.0,type_1_only_course,2
1,birth,10,1.0,type_2_course_confidence,2
1,birth,10,0.0,type_3_course_confidence_pretest,2
1,birth,10,0.0,type_2_ind_course_confidence,2
1,birth,10,1.0,type_3_ind_course_confidence_pretest,2
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,11,0.0,type_1_only_course,2
1,birth,11,1.0,type_2_course_confidence,2
1,birth,11,1.0,type_3_course_confidence_pretest,2
1,birth,11,0.0,type_2_ind_course_confidence,2
1,birth,11,0.0,type_3_ind_course_confidence_pretest,2
1,birth,11,0.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,12,0.0,type_1_only_course,2
1,birth,12,1.0,type_2_course_confidence,2
1,birth,12,1.0,type_3_course_confidence_pretest,2
1,birth,12,1.0,type_2_ind_course_confidence,2
1,birth,12,1.0,type_3_ind_course_confidence_pretest,2
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,2
1,birth,1,0.0,type_1_only_course,3
1,birth,1,0.0,type_2_course_confidence,3
1,birth,1,1.0,type_3_course_confidence_pretest,3
1,birth,1,0.0,type_2_ind_course_confidence,3
1,birth,1,0.0,type_3_ind_course_confidence_pretest,3
1,birth,1,0.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,2,0.0,type_1_only_course,3
1,birth,2,1.0,type_2_course_confidence,3
1,birth,2,0.0,type_3_course_confidence_pretest,3
1,birth,2,1.0,type_2_ind_course_confidence,3
1,birth,2,1.0,type_3_ind_course_confidence_pretest,3
1,birth,2,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,3,0.0,type_1_only_course,3
1,birth,3,0.0,type_2_course_confidence,3
1,birth,3,0.0,type_3_course_confidence_pretest,3
1,birth,3,1.0,type_2_ind_course_confidence,3
1,birth,3,1.0,type_3_ind_course_confidence_pretest,3
1,birth,3,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,4,0.0,type_1_only_course,3
1,birth,4,0.0,type_2_course_confidence,3
1,birth,4,1.0,type_3_course_confidence_pretest,3
1,birth,4,1.0,type_2_ind_course_confidence,3
1,birth,4,1.0,type_3_ind_course_confidence_pretest,3
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,5,0.0,type_1_only_course,3
1,birth,5,0.0,type_2_course_confidence,3
1,birth,5,0.0,type_3_course_confidence_pretest,3
1,birth,5,1.0,type_2_ind_course_confidence,3
1,birth,5,1.0,type_3_ind_course_confidence_pretest,3
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,6,0.0,type_1_only_course,3
1,birth,6,0.0,type_2_course_confidence,3
1,birth,6,1.0,type_3_course_confidence_pretest,3
1,birth,6,1.0,type_2_ind_course_confidence,3
1,birth,6,1.0,type_3_ind_course_confidence_pretest,3
1,birth,6,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,7,0.0,type_1_only_course,3
1,birth,7,1.0,type_2_course_confidence,3
1,birth,7,0.0,type_3_course_confidence_pretest,3
1,birth,7,0.0,type_2_ind_course_confidence,3
1,birth,7,0.0,type_3_ind_course_confidence_pretest,3
1,birth,7,0.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,8,0.0,type_1_only_course,3
1,birth,8,0.0,type_2_course_confidence,3
1,birth,8,0.0,type_3_course_confidence_pretest,3
1,birth,8,1.0,type_2_ind_course_confidence,3
1,birth,8,1.0,type_3_ind_course_confidence_pretest,3
1,birth,8,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,9,0.0,type_1_only_course,3
1,birth,9,0.0,type_2_course_confidence,3
1,birth,9,1.0,type_3_course_confidence_pretest,3
1,birth,9,1.0,type_2_ind_course_confidence,3
1,birth,9,1.0,type_3_ind_course_confidence_pretest,3
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,10,0.0,type_1_only_course,3
1,birth,10,0.0,type_2_course_confidence,3
1,birth,10,1.0,type_3_course_confidence_pretest,3
1,birth,10,1.0,type_2_ind_course_confidence,3
1,birth,10,1.0,type_3_ind_course_confidence_pretest,3
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,11,0.0,type_1_only_course,3
1,birth,11,1.0,type_2_course_confidence,3
1,birth,11,1.0,type_3_course_confidence_pretest,3
1,birth,11,1.0,type_2_ind_course_confidence,3
1,birth,11,1.0,type_3_ind_course_confidence_pretest,3
1,birth,11,0.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,12,0.0,type_1_only_course,3
1,birth,12,1.0,type_2_course_confidence,3
1,birth,12,1.0,type_3_course_confidence_pretest,3
1,birth,12,1.0,type_2_ind_course_confidence,3
1,birth,12,1.0,type_3_ind_course_confidence_pretest,3
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,3
1,birth,1,0.0,type_1_only_course,4
1,birth,1,0.0,type_2_course_confidence,4
1,birth,1,0.0,type_3_course_confidence_pretest,4
1,birth,1,0.0,type_2_ind_course_confidence,4
1,birth,1,0.0,type_3_ind_course_confidence_pretest,4
1,birth,1,0.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,2,0.0,type_1_only_course,4
1,birth,2,1.0,type_2_course_confidence,4
1,birth,2,1.0,type_3_course_confidence_pretest,4
1,birth,2,1.0,type_2_ind_course_confidence,4
1,birth,2,1.0,type_3_ind_course_confidence_pretest,4
1,birth,2,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,3,0.0,type_1_only_course,4
1,birth,3,0.0,type_2_course_confidence,4
1,birth,3,0.0,type_3_course_confidence_pretest,4
1,birth,3,1.0,type_2_ind_course_confidence,4
1,birth,3,0.0,type_3_ind_course_confidence_pretest,4
1,birth,3,0.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,4,0.0,type_1_only_course,4
1,birth,4,0.0,type_2_course_confidence,4
1,birth,4,1.0,type_3_course_confidence_pretest,4
1,birth,4,1.0,type_2_ind_course_confidence,4
1,birth,4,1.0,type_3_ind_course_confidence_pretest,4
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,5,0.0,type_1_only_course,4
1,birth,5,0.0,type_2_course_confidence,4
1,birth,5,0.0,type_3_course_confidence_pretest,4
1,birth,5,1.0,type_2_ind_course_confidence,4
1,birth,5,1.0,type_3_ind_course_confidence_pretest,4
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,6,0.0,type_1_only_course,4
1,birth,6,0.0,type_2_course_confidence,4
1,birth,6,1.0,type_3_course_confidence_pretest,4
1,birth,6,1.0,type_2_ind_course_confidence,4
1,birth,6,1.0,type_3_ind_course_confidence_pretest,4
1,birth,6,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,7,0.0,type_1_only_course,4
1,birth,7,1.0,type_2_course_confidence,4
1,birth,7,0.0,type_3_course_confidence_pretest,4
1,birth,7,1.0,type_2_ind_course_confidence,4
1,birth,7,0.0,type_3_ind_course_confidence_pretest,4
1,birth,7,0.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,8,0.0,type_1_only_course,4
1,birth,8,0.0,type_2_course_confidence,4
1,birth,8,0.0,type_3_course_confidence_pretest,4
1,birth,8,1.0,type_2_ind_course_confidence,4
1,birth,8,1.0,type_3_ind_course_confidence_pretest,4
1,birth,8,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,9,0.0,type_1_only_course,4
1,birth,9,0.0,type_2_course_confidence,4
1,birth,9,1.0,type_3_course_confidence_pretest,4
1,birth,9,1.0,type_2_ind_course_confidence,4
1,birth,9,1.0,type_3_ind_course_confidence_pretest,4
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,10,0.0,type_1_only_course,4
1,birth,10,0.0,type_2_course_confidence,4
1,birth,10,0.0,type_3_course_confidence_pretest,4
1,birth,10,1.0,type_2_ind_course_confidence,4
1,birth,10,1.0,type_3_ind_course_confidence_pretest,4
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,11,0.0,type_1_only_course,4
1,birth,11,1.0,type_2_course_confidence,4
1,birth,11,1.0,type_3_course_confidence_pretest,4
1,birth,11,1.0,type_2_ind_course_confidence,4
1,birth,11,0.0,type_3_ind_course_confidence_pretest,4
1,birth,11,0.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,12,0.0,type_1_only_course,4
1,birth,12,1.0,type_2_course_confidence,4
1,birth,12,1.0,type_3_course_confidence_pretest,4
1,birth,12,1.0,type_2_ind_course_confidence,4
1,birth,12,1.0,type_3_ind_course_confidence_pretest,4
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,4
1,birth,1,0.0,type_1_only_course,5
1,birth,1,0.0,type_2_course_confidence,5
1,birth,1,1.0,type_3_course_confidence_pretest,5
1,birth,1,0.0,type_2_ind_course_confidence,5
1,birth,1,1.0,type_3_ind_course_confidence_pretest,5
1,birth,1,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,2,0.0,type_1_only_course,5
1,birth,2,1.0,type_2_course_confidence,5
1,birth,2,0.0,type_3_course_confidence_pretest,5
1,birth,2,0.0,type_2_ind_course_confidence,5
1,birth,2,0.0,type_3_ind_course_confidence_pretest,5
1,birth,2,0.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,3,0.0,type_1_only_course,5
1,birth,3,0.0,type_2_course_confidence,5
1,birth,3,0.0,type_3_course_confidence_pretest,5
1,birth,3,1.0,type_2_ind_course_confidence,5
1,birth,3,0.0,type_3_ind_course_confidence_pretest,5
1,birth,3,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,4,0.0,type_1_only_course,5
1,birth,4,0.0,type_2_course_confidence,5
1,birth,4,1.0,type_3_course_confidence_pretest,5
1,birth,4,1.0,type_2_ind_course_confidence,5
1,birth,4,1.0,type_3_ind_course_confidence_pretest,5
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,5,0.0,type_1_only_course,5
1,birth,5,0.0,type_2_course_confidence,5
1,birth,5,0.0,type_3_course_confidence_pretest,5
1,birth,5,1.0,type_2_ind_course_confidence,5
1,birth,5,1.0,type_3_ind_course_confidence_pretest,5
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,6,0.0,type_1_only_course,5
1,birth,6,0.0,type_2_course_confidence,5
1,birth,6,1.0,type_3_course_confidence_pretest,5
1,birth,6,1.0,type_2_ind_course_confidence,5
1,birth,6,1.0,type_3_ind_course_confidence_pretest,5
1,birth,6,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,7,0.0,type_1_only_course,5
1,birth,7,1.0,type_2_course_confidence,5
1,birth,7,0.0,type_3_course_confidence_pretest,5
1,birth,7,1.0,type_2_ind_course_confidence,5
1,birth,7,1.0,type_3_ind_course_confidence_pretest,5
1,birth,7,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,8,0.0,type_1_only_course,5
1,birth,8,0.0,type_2_course_confidence,5
1,birth,8,0.0,type_3_course_confidence_pretest,5
1,birth,8,1.0,type_2_ind_course_confidence,5
1,birth,8,1.0,type_3_ind_course_confidence_pretest,5
1,birth,8,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,9,0.0,type_1_only_course,5
1,birth,9,0.0,type_2_course_confidence,5
1,birth,9,1.0,type_3_course_confidence_pretest,5
1,birth,9,1.0,type_2_ind_course_confidence,5
1,birth,9,1.0,type_3_ind_course_confidence_pretest,5
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,10,0.0,type_1_only_course,5
1,birth,10,0.0,type_2_course_confidence,5
1,birth,10,1.0,type_3_course_confidence_pretest,5
1,birth,10,1.0,type_2_ind_course_confidence,5
1,birth,10,1.0,type_3_ind_course_confidence_pretest,5
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,11,0.0,type_1_only_course,5
1,birth,11,0.0,type_2_course_confidence,5
1,birth,11,1.0,type_3_course_confidence_pretest,5
1,birth,11,1.0,type_2_ind_course_confidence,5
1,birth,11,1.0,type_3_ind_course_confidence_pretest,5
1,birth,11,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,12,0.0,type_1_only_course,5
1,birth,12,1.0,type_2_course_confidence,5
1,birth,12,1.0,type_3_course_confidence_pretest,5
1,birth,12,1.0,type_2_ind_course_confidence,5
1,birth,12,1.0,type_3_ind_course_confidence_pretest,5
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,5
1,birth,1,0.0,type_1_only_course,6
1,birth,1,0.0,type_2_course_confidence,6
1,birth,1,1.0,type_3_course_confidence_pretest,6
1,birth,1,0.0,type_2_ind_course_confidence,6
1,birth,1,0.0,type_3_ind_course_confidence_pretest,6
1,birth,1,0.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,2,0.0,type_1_only_course,6
1,birth,2,1.0,type_2_course_confidence,6
1,birth,2,0.0,type_3_course_confidence_pretest,6
1,birth,2,0.0,type_2_ind_course_confidence,6
1,birth,2,0.0,type_3_ind_course_confidence_pretest,6
1,birth,2,0.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,3,0.0,type_1_only_course,6
1,birth,3,0.0,type_2_course_confidence,6
1,birth,3,1.0,type_3_course_confidence_pretest,6
1,birth,3,1.0,type_2_ind_course_confidence,6
1,birth,3,0.0,type_3_ind_course_confidence_pretest,6
1,birth,3,0.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,4,0.0,type_1_only_course,6
1,birth,4,0.0,type_2_course_confidence,6
1,birth,4,1.0,type_3_course_confidence_pretest,6
1,birth,4,1.0,type_2_ind_course_confidence,6
1,birth,4,1.0,type_3_ind_course_confidence_pretest,6
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,5,0.0,type_1_only_course,6
1,birth,5,0.0,type_2_course_confidence,6
1,birth,5,0.0,type_3_course_confidence_pretest,6
1,birth,5,1.0,type_2_ind_course_confidence,6
1,birth,5,1.0,type_3_ind_course_confidence_pretest,6
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,6,0.0,type_1_only_course,6
1,birth,6,0.0,type_2_course_confidence,6
1,birth,6,1.0,type_3_course_confidence_pretest,6
1,birth,6,1.0,type_2_ind_course_confidence,6
1,birth,6,1.0,type_3_ind_course_confidence_pretest,6
1,birth,6,0.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,7,0.0,type_1_only_course,6
1,birth,7,1.0,type_2_course_confidence,6
1,birth,7,0.0,type_3_course_confidence_pretest,6
1,birth,7,0.0,type_2_ind_course_confidence,6
1,birth,7,0.0,type_3_ind_course_confidence_pretest,6
1,birth,7,0.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,8,0.0,type_1_only_course,6
1,birth,8,0.0,type_2_course_confidence,6
1,birth,8,0.0,type_3_course_confidence_pretest,6
1,birth,8,1.0,type_2_ind_course_confidence,6
1,birth,8,1.0,type_3_ind_course_confidence_pretest,6
1,birth,8,1.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,9,0.0,type_1_only_course,6
1,birth,9,0.0,type_2_course_confidence,6
1,birth,9,1.0,type_3_course_confidence_pretest,6
1,birth,9,1.0,type_2_ind_course_confidence,6
1,birth,9,1.0,type_3_ind_course_confidence_pretest,6
1,birth,9,1.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,10,0.0,type_1_only_course,6
1,birth,10,0.0,type_2_course_confidence,6
1,birth,10,1.0,type_3_course_confidence_pretest,6
1,birth,10,0.0,type_2_ind_course_confidence,6
1,birth,10,1.0,type_3_ind_course_confidence_pretest,6
1,birth,10,1.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,11,0.0,type_1_only_course,6
1,birth,11,0.0,type_2_course_confidence,6
1,birth,11,1.0,type_3_course_confidence_pretest,6
1,birth,11,0.0,type_2_ind_course_confidence,6
1,birth,11,0.0,type_3_ind_course_confidence_pretest,6
1,birth,11,0.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,12,0.0,type_1_only_course,6
1,birth,12,1.0,type_2_course_confidence,6
1,birth,12,1.0,type_3_course_confidence_pretest,6
1,birth,12,1.0,type_2_ind_course_confidence,6
1,birth,12,1.0,type_3_ind_course_confidence_pretest,6
1,birth,12,1.0,type_4_ind_course_confidence_pretest_isc,6
1,birth,1,0.0,type_1_only_course,7
1,birth,1,0.0,type_2_course_confidence,7
1,birth,1,0.0,type_3_course_confidence_pretest,7
1,birth,1,0.0,type_2_ind_course_confidence,7
1,birth,1,0.0,type_3_ind_course_confidence_pretest,7
1,birth,1,0.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,2,0.0,type_1_only_course,7
1,birth,2,1.0,type_2_course_confidence,7
1,birth,2,0.0,type_3_course_confidence_pretest,7
1,birth,2,0.0,type_2_ind_course_confidence,7
1,birth,2,0.0,type_3_ind_course_confidence_pretest,7
1,birth,2,0.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,3,0.0,type_1_only_course,7
1,birth,3,0.0,type_2_course_confidence,7
1,birth,3,1.0,type_3_course_confidence_pretest,7
1,birth,3,1.0,type_2_ind_course_confidence,7
1,birth,3,0.0,type_3_ind_course_confidence_pretest,7
1,birth,3,0.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,4,0.0,type_1_only_course,7
1,birth,4,0.0,type_2_course_confidence,7
1,birth,4,0.0,type_3_course_confidence_pretest,7
1,birth,4,1.0,type_2_ind_course_confidence,7
1,birth,4,1.0,type_3_ind_course_confidence_pretest,7
1,birth,4,1.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,5,0.0,type_1_only_course,7
1,birth,5,0.0,type_2_course_confidence,7
1,birth,5,0.0,type_3_course_confidence_pretest,7
1,birth,5,1.0,type_2_ind_course_confidence,7
1,birth,5,1.0,type_3_ind_course_confidence_pretest,7
1,birth,5,1.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,6,0.0,type_1_only_course,7
1,birth,6,0.0,type_2_course_confidence,7
1,birth,6,1.0,type_3_course_confidence_pretest,7
1,birth,6,1.0,type_2_ind_course_confidence,7
1,birth,6,0.0,type_3_ind_course_confidence_pretest,7
1,birth,6,0.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,7,0.0,type_1_only_course,7
1,birth,7,1.0,type_2_course_confidence,7
1,birth,7,0.0,type_3_course_confidence_pretest,7
1,birth,7,1.0,type_2_ind_course_confidence,7
1,birth,7,0.0,type_3_ind_course_confidence_pretest,7
1,birth,7,0.0,type_4_ind_course_confidence_pretest_isc,7
1,birth,8,0.0,type_1_only_course,7
1,birth,8,0.0,type_2_course_confidence,7
1,birth,8,0.0,type_3_course_confidence_pretest,7
1,birth,8,1.0,type_2_ind_course_confidence,7
